Name,Team,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,NameASCII,PlayerId,MLBAMID
"Braden Shewmake","HOU",0.10614141076803207,-0.7838879227638245,0.8900293707847595,2.059000253677368,0.20030242204666138,0.7032769322395325,0.00419999985024333,2,0.14895102381706238,0.0019730373917031807,"Braden Shewmake",25817,669699
"Victor Bericoto","SFG",-0.021224040538072586,-0.021224040538072586,0,-0.4179999828338623,-0.04430312663316727,0.2702000141143799,0.1573999971151352,1,-0.08023714274168015,0.001687774017042995,"Victor Bericoto",26468,682674
"José Fermín","STL",-0.16050830483436584,-1.3207162618637085,1.160207986831665,-2.176999807357788,-0.24578166007995605,1.181796908378601,1.5751166343688965,12,-0.13712677359580994,0.001309609329760486,"Jose Fermin",21746,665877
"Anthony Volpe","NYY",0.024850713089108467,-0.5459939241409302,0.5708446502685547,1.308000087738037,0.14447751641273499,1.2154484987258911,,0,0.019233331084251404,0.0012123834936665703,"Anthony Volpe",27647,683011
"Coby Mayo","BAL",-0.7208940982818604,-2.761634111404419,2.0407400131225586,-7.307000160217285,-0.7688263058662415,0.9349682927131653,,0,-0.7720323204994202,0.000996442705198275,"Coby Mayo",28312,691723
"Jared Young","NYM",0.0011929497122764587,-0.5434120297431946,0.5446049571037292,-0.3150002956390381,-0.03452889621257782,1.4501166343688965,2.4524667263031006,3,0.0005148784257471561,0.0003077793412231821,"Jared Young",20404,676724
"Kevin Alcántara","CHC",-0.009220000356435776,-0.009220000356435776,0,-0.10000000149011612,-0.010515247471630573,0.36399999260902405,0.36399999260902405,1,-0.025329671800136566,-2.306884891445371e-11,"Kevin Alcantara",25971,682634
"Esmerlyn Valdez","PIT",0.0386199913918972,-0.20146001875400543,0.24007999897003174,0.09800004959106445,0.01020834594964981,1.2855556011199951,,0,0.030993763357400894,-0.0009522845149059524,"Esmerlyn Valdez",29005,699013
"Riley Greene","DET",0.8372186422348022,-3.8522753715515137,4.6894941329956055,5.754000186920166,0.5439284443855286,1.0086274147033691,2.589600086212158,1,0.8314892053604126,-0.0014318124815735356,"Riley Greene",25976,682985
"Justin Foscue","TEX",0.06621183454990387,-0.8755181431770325,0.9417300224304199,0.23899996280670166,-0.04167836904525757,1.1724940538406372,1.309066653251648,3,0.05794055014848709,-0.0014696159607873738,"Justin Foscue",27501,679822
"Austin Hedges","CLE",-0.2022140473127365,-1.3456259965896606,1.1434119939804077,-4.8979997634887695,-0.5148172378540039,0.9941049814224243,3.53439998626709,1,-0.20171111822128296,-0.001702053517778912,"Austin Hedges",12976,595978
"Austin Hays","CHW",-0.41192787885665894,-0.9827938079833984,0.5708659887313843,-4.928999900817871,-0.512853741645813,0.9494844675064087,2.139200210571289,1,-0.43207117915153503,-0.0017725465267668938,"Austin Hays",19363,669720
"Sam Huff","BAL",-0.05651404708623886,-0.20400406420230865,0.1474900096654892,0.001000046730041504,0.00016834400594234467,1.0931556224822998,,0,-0.049685850739479065,-0.002012229500833587,"Sam Huff",22209,669087
"Alex Jackson","MIN",-0.15149004757404327,-0.15149004757404327,0,-1.4920001029968262,-0.14563201367855072,1.4268500804901123,,0,-0.10351946204900742,-0.0026515012816373668,"Alex Jackson",17276,656577
"Gabriel Gonzalez","MIN",0.06554599851369858,-0.0248859990388155,0.09043199568986893,0.7699999809265137,0.07515861093997955,0.846500039100647,,0,0.08073042333126068,-0.0032986507546910737,"Gabriel Gonzalez",28833,694224
"Dylan Carlson","CHC",-0.12586000561714172,-0.12586000561714172,0,-1.0500000715255737,-0.10959264636039734,1.0946999788284302,1.2516000270843506,1,-0.11166954040527344,-0.0033026054349408057,"Dylan Carlson",20126,666185
"Ryan Bliss","SEA",-0.20430801808834076,-0.20430801808834076,0,-0.621999979019165,-0.07052154093980789,3.158399820327759,1.907599925994873,1,-0.06016562134027481,-0.004521571450642636,"Ryan Bliss",29547,669208
"Jeremy Peña","HOU",-0.2622898817062378,-1.141487717628479,0.879197895526886,-4.270500183105469,-0.4172893762588501,0.8342864513397217,,0,-0.3090151846408844,-0.00537309445084122,"Jeremy Pena",21636,665161
"Garrett Stubbs","PHI",-0.09525793045759201,-0.3182240426540375,0.22296613454818726,-1.1520001888275146,-0.11692899465560913,1.055409550666809,,0,-0.0843418687582016,-0.005914970776183831,"Garrett Stubbs",18067,596117
"Zach Dezenzo","HOU",-0.2398459017276764,-0.7073179483413696,0.46747204661369324,-3.7159998416900635,-0.3872752785682678,0.7347121834754944,0.9509333372116089,3,-0.32010504603385925,-0.0063437418344804986,"Zach Dezenzo",31562,701305
"Brayan Rocchio","CLE",0.4914337396621704,-3.241570234298706,3.733003854751587,8.449999809265137,0.9170351624488831,1.0679731369018555,,0,0.46888571977615356,-0.00873019462146779,"Brayan Rocchio",23690,677587
"Tyler Tolbert","KCR",-0.052819959819316864,-0.1393279880285263,0.08650803565979004,-0.7300000190734863,-0.0721820667386055,1.4403200149536133,,0,-0.026855003088712692,-0.009817374765467145,"Tyler Tolbert",25779,686475
"Jim Jarvis","ATL",-0.0774279534816742,-0.11042394489049911,0.03299599140882492,-0.6990000009536743,-0.07419927418231964,1.0243200063705444,,0,-0.06385941803455353,-0.011730195562883988,"Jim Jarvis",33492,805347
"Francisco Lindor","NYM",-0.17560289800167084,-1.9053441286087036,1.7297412157058716,-1.6015998125076294,-0.16097569465637207,1.0533027648925781,,0,-0.152992844581604,-0.013723605668652217,"Francisco Lindor",12916,596019
"Ezequiel Duran","TEX",0.3257118761539459,-2.801276206970215,3.126988172531128,7.104000091552734,0.6571279168128967,1.08882737159729,2.1419999599456787,2,0.313021183013916,-0.013881131385591772,"Ezequiel Duran",23733,677649
"Ryan Vilade","TBR",0.35899752378463745,-1.0685244798660278,1.42752206325531,4.671000003814697,0.4906315505504608,0.9766809940338135,0.3723999857902527,8,0.38213175535202026,-0.014562891027208091,"Ryan Vilade",22165,668723
"Starling Marte","KCR",-0.1446000635623932,-1.1330300569534302,0.9884300231933594,-2.0319995880126953,-0.21010957658290863,1.1556193828582764,1.9780399799346924,5,-0.10903620719909668,-0.016091551738922738,"Starling Marte",9241,516782
"Jace Jung","DET",-0.03173211216926575,-0.14308002591133118,0.11134791374206543,-0.5049999356269836,-0.05239524692296982,1.0091999769210815,,0,-0.01368466205894947,-0.017758176719223792,"Jace Jung",31437,690291
"Corbin Carroll","ARI",1.8308515548706055,-2.8652360439300537,4.696087837219238,18.770999908447266,1.877292513847351,0.9591684937477112,,0,1.9282304048538208,-0.01944006529939002,"Corbin Carroll",25878,682998
"Rhys Hoskins","CLE",0.06636389344930649,-2.5655341148376465,2.6318979263305664,-1.7730001211166382,-0.17970798909664154,1.0478999614715576,1.7273750305175781,8,0.08388549834489822,-0.020555127231884532,"Rhys Hoskins",16472,656555
"Carson Benge","NYM",0.040645018219947815,-3.2961530685424805,3.3367979526519775,0.6020001173019409,0.021913066506385803,1.055479645729065,2.295099973678589,2,0.0595710426568985,-0.021062466594427336,"Carson Benge",35177,701807
"Pedro Ramírez","CHC",-0.02584804967045784,-0.1877720057964325,0.16192395985126495,0.5029999017715454,0.05289169028401375,1.5113600492477417,0.2939999997615814,1,0.006453396752476692,-0.023555906298976446,"Pedro Ramirez",29218,699393
"Carson Williams","TBR",-0.4452740550041199,-0.6543360352516174,0.20906199514865875,-2.7950000762939453,-0.28361693024635315,0.9689199924468994,,0,-0.4355854392051697,-0.023971653718085906,"Carson Williams",30038,700246
"Kazuma Okamoto","TOR",-0.5963729023933411,-4.430962562561035,3.834589719772339,-4.6439995765686035,-0.5016293525695801,1.1396867036819458,,0,-0.4984518885612488,-0.024826044283505877,"Kazuma Okamoto",37123,672960
"Isiah Kiner-Falefa","BOS",-0.43279731273651123,-1.0381652116775513,0.60536789894104,-3.0310001373291016,-0.2918300926685333,1.1161870956420898,1.3580000400543213,2,-0.3617708683013916,-0.02597533878725361,"Isiah Kiner-Falefa",16512,643396
"Omar Martinez","LAA",-0.05257996916770935,-0.05257996916770935,0,-0.32200002670288086,-0.03387410193681717,0.6261332631111145,0,1,-0.056002430617809296,-0.02797325357831755,"Omar Martinez",25369,683079
"Manny Machado","SDP",-0.10223180800676346,-3.4766218662261963,3.374390125274658,-1.8700002431869507,-0.20562969148159027,0.9337108135223389,,0,-0.08121218532323837,-0.028277612295259033,"Manny Machado",11493,592518
"Luken Baker","ARI",-0.08485602587461472,-0.09769201278686523,0.012835984118282795,-0.9620000123977661,-0.10171861946582794,0.8524799942970276,1.1340000629425049,1,-0.0699494481086731,-0.029590748074568393,"Luken Baker",21497,663609
"Jake Meyers","HOU",-0.13191798329353333,-0.7945279479026794,0.6626099348068237,-1.9379997253417969,-0.18481552600860596,0.7015174627304077,,0,-0.15839055180549622,-0.029656061859813565,"Jake Meyers",20308,676694
"Isaac Paredes","HOU",0.2527361214160919,-3.10306978225708,3.3558058738708496,3.442000150680542,0.38148075342178345,0.9372178316116333,3.803999900817871,1,0.3008849024772644,-0.03121854222301207,"Isaac Paredes",20036,670623
"Jonah Heim","- - -",-0.2894059419631958,-1.1986199617385864,0.9092140346765518,-3.6150002032518387,-0.3919189125299454,0.8495887333238629,2.312866687774658,3,-0.3080940246582031,-0.03254837161151575,"Jonah Heim",16930,641680
"Johnathan Rodríguez","BAL",-0.17729006707668304,-0.25410205125808716,0.07681199908256531,-1.0260001420974731,-0.10712011903524399,1.0523453950881958,1.6227999925613403,2,-0.1352735459804535,-0.03319782083901607,"Johnathan Rodriguez",22530,671286
"Victor Robles","SEA",-0.1524679958820343,-0.3567480444908142,0.2042800486087799,-1.7569999694824219,-0.18152077496051788,1.0854133367538452,,0,-0.10645943880081177,-0.03401054688963645,"Victor Robles",18363,645302
"Jorge Mateo","ATL",-0.07183580845594406,-0.951829731464386,0.8799939155578613,0.46799972653388977,0.02677115611732006,0.8050520420074463,0.5763333439826965,3,-0.054191604256629944,-0.03503965621793155,"Jorge Mateo",17273,622761
"Connor Wong","BOS",-0.17457357048988342,-1.0486454963684082,0.8740720152854919,-1.4520002603530884,-0.12462213635444641,0.8219617605209351,,0,-0.17667098343372345,-0.035715503231111,"Connor Wong",19896,657136
"Steven Kwan","CLE",-0.5853646397590637,-4.024977684020996,3.4396133422851562,-6.85830020904541,-0.7224520444869995,1.0569568872451782,,0,-0.5178602933883667,-0.035960441234727636,"Steven Kwan",24610,680757
"Sandy León","ATL",-0.23671601712703705,-0.28595197200775146,0.04923594743013382,-2.5250000953674316,-0.25478395819664,0.6979666948318481,,0,-0.30297034978866577,-0.03618052786756093,"Sandy Leon",5273,506702
"Ramón Urías","STL",-0.22465699911117554,-1.3992279767990112,1.1745710372924805,-2.4729998111724854,-0.25918862223625183,1.0821746587753296,2.7648000717163086,3,-0.1709817349910736,-0.036615991761661776,"Ramon Urias",18795,602104
"Pavin Smith","ARI",-0.002254035323858261,-0.19561998546123505,0.19336596131324768,0.6669999361038208,0.0685461014509201,1.4395499229431152,,0,0.03511940687894821,-0.03668519858087818,"Pavin Smith",19892,656976
"Andrés Chaparro","WSN",-0.06810343265533447,-0.26328805088996887,0.1951846182346344,-0.21400006115436554,-0.020973434671759605,0.9597157835960388,1.325200080871582,2,-0.034008756279945374,-0.03695332834906016,"Andres Chaparro",21797,665953
"Kyle Isbel","KCR",-0.41821593046188354,-3.0384302139282227,2.6202142238616943,-4.3600006103515625,-0.457620233297348,1.0896636247634888,0.8999999761581421,1,-0.34664058685302734,-0.037162194994129594,"Kyle Isbel",21614,664728
"Chase Meidroth","CHW",-0.27943018078804016,-3.787839889526367,3.5084097385406494,-3.499999761581421,-0.3370922803878784,1.0201236009597778,0.9107000231742859,2,-0.23462897539138794,-0.039288989573974864,"Chase Meidroth",31580,805367
"Bryan Reynolds","PIT",0.40892118215560913,-3.7370123863220215,4.145933628082275,7.662999629974365,0.7741447687149048,1.009934425354004,3.2416000366210938,3,0.44586342573165894,-0.04096467994202668,"Bryan Reynolds",19326,668804
"Miguel Amaya","CHC",0.292316198348999,-1.2182039022445679,1.510520100593567,2.381999969482422,0.24592244625091553,0.9197428226470947,1.486050009727478,4,0.35986950993537903,-0.04204566706190144,"Miguel Amaya",21693,665804
"Henry Bolte","ATH",-0.04913099855184555,-0.685464084148407,0.6363331079483032,0.4180000126361847,0.05166323855519295,0.9460254907608032,,0,-0.009301851503551006,-0.04263226552783459,"Henry Bolte",31448,703607
"Dansby Swanson","CHC",-0.375301331281662,-3.397470235824585,3.0221688747406006,-0.6120001077651978,-0.06442650407552719,1.0088417530059814,,0,-0.3293764293193817,-0.0426356629273959,"Dansby Swanson",18314,621020
"Nick Morabito","NYM",-0.31230008602142334,-0.331400066614151,0.01909998245537281,-2.0460000038146973,-0.20691055059432983,1.2805111408233643,0.34200000762939453,1,-0.20103275775909424,-0.04285429332943863,"Nick Morabito",32119,703492
"George Valera","CLE",-0.40494805574417114,-1.1171519756317139,0.7122039794921875,-1.115999698638916,-0.11711815744638443,1.3703538179397583,3.86395001411438,4,-0.25045689940452576,-0.04504930522880418,"George Valera",22541,671655
"Jacob Wilson","ATH",-0.2153022438287735,-3.176572322845459,2.9612700939178467,-0.29599958658218384,-0.013503683730959892,1.0019625425338745,,0,-0.16964438557624817,-0.045236146069469046,"Jacob Wilson",33266,805779
"Michael Helman","TEX",-0.20227204263210297,-0.2710919976234436,0.06881995499134064,-1.5350000858306885,-0.1367199569940567,1.0950332880020142,,0,-0.13800391554832458,-0.04671379563757583,"Michael Helman",24605,680737
"Dylan Beavers","BAL",0.0670042410492897,-2.012158155441284,2.079162359237671,-0.5090000033378601,-0.05552906170487404,1.04343581199646,2.423266649246216,3,0.1116006001830101,-0.04738559023324902,"Dylan Beavers",31695,687637
"César Salazar","HOU",-0.11483200639486313,-0.16332200169563293,0.048489995300769806,-2.1019999980926514,-0.21794919669628143,0.48246249556541443,,0,-0.186635360121727,-0.0513769360678194,"Cesar Salazar",21587,663967
"Elly De La Cruz","CIN",0.48103779554367065,-3.7528016567230225,4.233839511871338,10.262001037597656,1.0051225423812866,0.929294764995575,,0,0.5695193409919739,-0.05188186614193402,"Elly De La Cruz",26668,682829
"Ryan Ritter","COL",-0.2700119912624359,-0.2701999843120575,0.0001879999617813155,-1.0820000171661377,-0.11074622720479965,1.4978286027908325,1.4484000205993652,2,-0.1276499480009079,-0.05261900317236751,"Ryan Ritter",31500,690022
"Joc Pederson","TEX",0.011329948902130127,-2.382741928100586,2.3940720558166504,-0.36960017681121826,-0.07223358005285263,0.993457555770874,0.979479968547821,10,0.06462607532739639,-0.05322151271038691,"Joc Pederson",11899,592626
"César Prieto","STL",-0.4425560235977173,-0.4425560235977173,0,-5.065000057220459,-0.5228257775306702,0.9910941123962402,0.4747999906539917,1,-0.3923112750053406,-0.054221519471379154,"Cesar Prieto",30163,693409
"Jose Siri","LAA",-0.18633191287517548,-0.27875393629074097,0.09242202341556549,-1.722000002861023,-0.17487776279449463,1.0489273071289062,0.6273999810218811,2,-0.12338865548372269,-0.05425178881474624,"Jose Siri",17452,642350
"Christian Koss","SFG",-0.31920599937438965,-0.37266597151756287,0.05345997214317322,-2.065000057220459,-0.2180919647216797,0.9681466817855835,0.21709999442100525,2,-0.27364322543144226,-0.05606507743199157,"Christian Koss",27653,683766
"Connor Joe","SEA",-0.1426757127046585,-0.8616018295288086,0.7189261317253113,-1.6649999618530273,-0.18179747462272644,1.2623000144958496,2.003075122833252,8,-0.05589091405272484,-0.05713745564244767,"Connor Joe",16572,656582
"MJ Melendez","NYM",-0.343410462141037,-1.579222559928894,1.2358120679855347,-3.878999710083008,-0.380141019821167,0.9502988457679749,1.146049976348877,8,-0.3000450134277344,-0.061326005457922717,"MJ Melendez",22197,669004
"Christopher Morel","MIA",-0.7023940086364746,-1.2710859775543213,0.5686919689178467,-8.290999412536621,-0.8383446931838989,1.0703933238983154,0.31200000643730164,1,-0.5947957038879395,-0.06140608003051129,"Christopher Morel",21897,666624
"Zack Short","DET",-0.25169602036476135,-0.5168319940567017,0.2651359438896179,-2.6019999980926514,-0.2708069384098053,0.9748357534408569,0.009999999776482582,1,-0.19508671760559082,-0.06310654159356688,"Zack Short",19562,670097
"Drake Baldwin","ATL",1.5867257118225098,-2.8614020347595215,4.448127746582031,17.10879898071289,1.7009296417236328,0.8844054341316223,,0,1.8587610721588135,-0.06464533000433437,"Drake Baldwin",31539,686948
"Tristan Gray","MIN",-0.5223782658576965,-1.6238821744918823,1.1015039682388306,-2.735999584197998,-0.26486968994140625,1.0503952503204346,0.1599999964237213,1,-0.43089520931243896,-0.06642069696030867,"Tristan Gray",19877,656484
"Kerry Carpenter","DET",0.2711879312992096,-1.8495820760726929,2.12076997756958,0.714100182056427,0.03764702379703522,0.8421356081962585,1.3402999639511108,10,0.3891045153141022,-0.06708045094748816,"Kerry Carpenter",25961,681481
"Hayden Senger","NYM",-0.3045910894870758,-0.3270599842071533,0.022468911483883858,-2.142000198364258,-0.22251568734645844,1.360116720199585,,0,-0.15580987930297852,-0.0681349373171567,"Hayden Senger",21489,663584
"Angel Martínez","CLE",-0.3319920003414154,-3.4965739250183105,3.164581775665283,-1.0221999883651733,-0.09725293517112732,1.0034528970718384,2.053149938583374,4,-0.26262742280960083,-0.06822218787984613,"Angel Martinez",26540,682657
"Luis Matos","MIL",-0.2933201193809509,-0.4800800383090973,0.18675991892814636,-2.3620002269744873,-0.23105143010616302,1.0166285037994385,0.10093333572149277,3,-0.21970851719379425,-0.06881390597723402,"Luis Matos",26467,682641
"Nick Loftin","KCR",-0.0520920529961586,-1.1546860933303833,1.102594017982483,6.5450005531311035,0.6519678235054016,1.1709164381027222,1.5769599676132202,5,0.028120186179876328,-0.07260846160332603,"Nick Loftin",27630,679845
"Roman Anthony","BOS",-0.29385924339294434,-2.0666472911834717,1.7727879285812378,-0.017200186848640442,-0.015202230773866177,0.9660121202468872,0.7355999946594238,1,-0.22872868180274963,-0.07546961678365077,"Roman Anthony",31812,701350
"Sebastián Rivero","LAA",-0.5689401030540466,-0.7731900811195374,0.20424997806549072,-7.003999710083008,-0.7191307544708252,0.8944107890129089,1.7300000190734863,1,-0.559368908405304,-0.0767371292711212,"Sebastian Rivero",21735,665861
"Joey Ortiz","MIL",-0.5140641927719116,-2.098222255706787,1.584157943725586,-6.284000396728516,-0.6374151110649109,1.0192862749099731,0.5055999755859375,1,-0.42606523633003235,-0.07827216664080183,"Joey Ortiz",25493,687401
"Heriberto Hernández","MIA",-0.3601442277431488,-1.9680981636047363,1.6079540252685547,-1.6129997968673706,-0.16884180903434753,1.077675461769104,1.3684799671173096,10,-0.25416529178619385,-0.08002087141356828,"Heriberto Hernandez",24878,681715
"Wenceel Pérez","DET",-1.3920655250549316,-2.69799542427063,1.3059300184249878,-13.220999717712402,-1.3481242656707764,1.0084106922149658,1.734799861907959,3,-1.2981765270233154,-0.08227841638597266,"Wenceel Perez",22857,672761
"Elias Díaz","KCR",-0.04011993855237961,-0.5064099431037903,0.46629002690315247,0.9769999980926514,0.09824799001216888,1.0963129997253418,,0,0.04878430441021919,-0.08537963673085283,"Elias Diaz",11680,553869
"Shay Whitcomb","HOU",-0.22248198091983795,-0.2493099719285965,0.026827998459339142,-0.40299999713897705,-0.04722985625267029,0.5364999771118164,0.40359997749328613,9,-0.3277217745780945,-0.08696972665466074,"Shay Whitcomb",27789,694376
"Jonny DeLuca","TBR",-0.45798447728157043,-2.5845766067504883,2.1265921592712402,-1.8160001039505005,-0.17455549538135529,1.0399600267410278,1.55964994430542,8,-0.35162681341171265,-0.08875980290543384,"Jonny DeLuca",26365,676356
"Miguel Andujar","SDP",-0.18540409207344055,-2.831740140914917,2.6463358402252197,-4.427999973297119,-0.5040296316146851,0.9944291114807129,1.2892999649047852,2,-0.09719564765691757,-0.08924709615754334,"Miguel Andujar",15878,609280
"Marcell Ozuna","PIT",-1.1337673664093018,-3.882725238800049,2.748958110809326,-10.390000343322754,-1.0549496412277222,1.111804485321045,1.7459999322891235,2,-0.9299681186676025,-0.0897861469233614,"Marcell Ozuna",10324,542303
"Jordan Beck","COL",-0.704539954662323,-2.0899879932403564,1.3854479789733887,-8.420599937438965,-0.7604549527168274,1.1191807985305786,0.850974977016449,8,-0.5377959609031677,-0.09171801537961366,"Jordan Beck",31431,687597
"José Azocar","ATL",-0.0401439368724823,-0.21726393699645996,0.17711998522281647,-0.8099998831748962,-0.071306511759758,0.8457882404327393,0.5771999955177307,1,0.04478873312473297,-0.09225207554711407,"Jose Azocar",18821,640492
"Cody Bellinger","NYY",1.1637451648712158,-2.980916738510132,4.144661903381348,16.21299934387207,1.6983137130737305,0.8901923298835754,5.461599826812744,1,1.4003946781158447,-0.09309834921642901,"Cody Bellinger",15998,641355
"Brandon Marsh","PHI",0.09927085787057877,-3.1624741554260254,3.261744976043701,4.124000072479248,0.4160469174385071,0.9676903486251831,1.4683499336242676,4,0.200961634516716,-0.09837627959236976,"Brandon Marsh",20202,669016
"Josh Smith","TEX",-0.4872250258922577,-1.6857019662857056,1.198477029800415,-3.258000373840332,-0.35127031803131104,0.9416035413742065,0.775600016117096,3,-0.4178268611431122,-0.09961493307655034,"Josh Smith",26396,669701
"Daniel Johnson","HOU",-0.10847608000040054,-0.15810009837150574,0.049624018371105194,-2.142000198364258,-0.2219257801771164,0.4756631851196289,,0,-0.12457552552223206,-0.103476767347814,"Daniel Johnson",19643,669288
"Zach Cole","HOU",-0.3913661539554596,-0.7875161170959473,0.39614996314048767,-2.6490001678466797,-0.28290659189224243,0.8587692379951477,1.6837999820709229,2,-0.34982770681381226,-0.10590141882316234,"Zach Cole",31583,805904
"Jesus Rodriguez","SFG",-0.18310412764549255,-0.6921901702880859,0.509086012840271,-0.9580000638961792,-0.08913549035787582,0.9792487621307373,0.30549997091293335,2,-0.08056020736694336,-0.1064240756124685,"Jesus Rodriguez",26991,683679
"Dominic Smith","ATL",0.5023260116577148,-2.1304659843444824,2.6327919960021973,7.948999881744385,0.7994531989097595,1.100976824760437,1.461400032043457,14,0.564324140548706,-0.1080692945241164,"Dominic Smith",15653,642086
"Caleb Durbin","BOS",-1.6234060525894165,-3.428314208984375,1.804908037185669,-9.142000198364258,-0.862305760383606,0.9894693493843079,0.8835999965667725,1,-1.5310142040252686,-0.10966931345768582,"Caleb Durbin",29646,702332
"Bryce Harper","PHI",0.3261323571205139,-3.3808281421661377,3.706960678100586,8.901000022888184,0.9174167513847351,0.9583973288536072,,0,0.450166255235672,-0.10987695423081723,"Bryce Harper",11579,547180
"Brett Baty","NYM",-0.11208952963352203,-3.139730930328369,3.0276412963867188,2.240999937057495,0.24957673251628876,0.9887648224830627,1.5404000282287598,5,-0.0008389726863242686,-0.11252421245615898,"Brett Baty",26123,683146
"Jonathan India","KCR",-0.0686120092868805,-1.0083420276641846,0.9397300481796265,3.885999917984009,0.3874986469745636,1.0072813034057617,2.485799789428711,2,0.0464492067694664,-0.11456524253315377,"Jonathan India",21523,663697
"Alec Bohm","PHI",-0.6400148868560791,-3.41917085647583,2.779155969619751,-2.5910000801086426,-0.2683679461479187,0.961404025554657,3.9560000896453857,1,-0.5511112213134766,-0.11459733600906974,"Alec Bohm",21618,664761
"Keibert Ruiz","WSN",-0.14290449023246765,-2.3214683532714844,2.1785640716552734,-0.5839994549751282,-0.055565766990184784,1.008394479751587,,0,-0.024497607722878456,-0.11721725992264007,"Keibert Ruiz",19610,660688
"Tanner Murray","CHW",-0.2022879719734192,-0.5565621256828308,0.3542741537094116,-0.42599987983703613,-0.041648026555776596,1.110084891319275,1.6303999423980713,1,-0.06350595504045486,-0.11872152463725794,"Tanner Murray",28848,695020
"Jared Oliva","SFG",-0.1669079065322876,-0.21686391532421112,0.04995601251721382,-1.1700000762939453,-0.1162414401769638,0.8651111125946045,0.03680000081658363,1,-0.0741276741027832,-0.11880466037122961,"Jared Oliva",19968,666931
"Eloy Jiménez","TOR",-0.20736993849277496,-0.6942340135574341,0.48686403036117554,-0.9780000448226929,-0.10586678236722946,1.1070343255996704,3.409733295440674,3,-0.06795089691877365,-0.11936934573083394,"Eloy Jimenez",17484,650391
"CJ Abrams","WSN",1.5198774337768555,-4.160643100738525,5.680520534515381,18.48200035095215,1.8922183513641357,1.064710259437561,1.8035999536514282,1,1.5511778593063354,-0.1236745359329523,"CJ Abrams",25768,682928
"Royce Lewis","MIN",-0.9515929222106934,-2.4972341060638428,1.5456410646438599,-6.970999717712402,-0.7277259826660156,1.0915918350219727,,0,-0.7472191452980042,-0.12452878435881554,"Royce Lewis",20437,668904
"Blake Dunn","CIN",0.11774414032697678,-0.6165758967399597,0.7343200445175171,2.7699997425079346,0.29313310980796814,1.0260190963745117,0.9472000002861023,2,0.24121643602848053,-0.12645820127141666,"Blake Dunn",29487,694362
"Sam Haggerty","TEX",-0.8846839666366577,-1.2314200401306152,0.34673601388931274,-7.052999973297119,-0.707223117351532,1.2392622232437134,1.5137090682983398,11,-0.5872578024864197,-0.1266217542719854,"Sam Haggerty",18054,664059
"Bo Bichette","NYM",-0.955932080745697,-4.6427812576293945,3.686849355697632,-4.213499546051025,-0.4216291606426239,1.050136685371399,,0,-0.7832865715026855,-0.12700643517159815,"Bo Bichette",19612,666182
"Spencer Jones","NYY",-0.24932198226451874,-0.5071059465408325,0.25778400897979736,-1.2400000095367432,-0.1269434541463852,0.958978533744812,,0,-0.13194213807582855,-0.1280448934283243,"Spencer Jones",31532,682987
"Tim Tawa","ARI",-0.314966082572937,-1.0806779861450195,0.7657119035720825,-0.2260001003742218,-0.024469010531902313,0.8602142930030823,0.5989500284194946,4,-0.23458953201770782,-0.13155886278908302,"Tim Tawa",29571,694374
"Dominic Canzone","SEA",-0.05391392856836319,-2.2507741451263428,2.1968600749969482,1.1420003175735474,0.16437171399593353,0.996704638004303,1.1410181522369385,11,0.07774675637483597,-0.13183893826365992,"Dominic Canzone",26438,686527
"Patrick Bailey","- - -",-1.3510140478610992,-2.3559460639953613,1.0049319863319397,-10.399999856948853,-1.0670436322689056,0.9710578688404017,,0,-1.2567131966352463,-0.13456747902049604,"Patrick Bailey",27478,672275
"Weston Wilson","BAL",-0.10281676054000854,-0.8125190734863281,0.7097023129463196,1.472999930381775,0.1527664065361023,1.0349347591400146,3.0397000312805176,2,0.035234346985816956,-0.13458047448997457,"Weston Wilson",19358,642215
"Luisangel Acuña","CHW",-1.0627505779266357,-2.064692258834839,1.0019416809082031,-10.83899974822998,-1.12468421459198,0.9523351192474365,0.009999999776482582,1,-0.9804773926734924,-0.13546441861500935,"Luisangel Acuna",26548,682668
"Rodolfo Durán","SDP",-0.2089899629354477,-0.3598439395427704,0.1508539766073227,-0.6349999308586121,-0.058676980435848236,0.8308761715888977,,0,-0.11460435390472412,-0.1369252603527083,"Rodolfo Duran",20958,660710
"Kody Clemens","MIN",-0.22259098291397095,-2.7945749759674072,2.571984052658081,1.7385993003845215,0.17976582050323486,1.026134967803955,1.4244000911712646,1,-0.07711687684059143,-0.13980486337681958,"Kody Clemens",20572,665019
"Austin Riley","ATL",-0.9898073673248291,-4.154751300811768,3.1649441719055176,-4.262999534606934,-0.4672486186027527,0.9753462672233582,2.0521998405456543,1,-0.8734853267669678,-0.14134130515590737,"Austin Riley",18360,663586
"David Hamilton","MIL",-0.4554978311061859,-2.1300058364868164,1.6745080947875977,4.067999839782715,0.41708827018737793,0.8406610488891602,0.9539999961853027,1,-0.399853378534317,-0.14197954177057337,"David Hamilton",27531,666152
"Austin Wynns","ATH",-0.9009661674499512,-1.087286114692688,0.186319962143898,-8.28499984741211,-0.8468243479728699,1.215488314628601,,0,-0.5986125469207764,-0.14262548606290248,"Austin Wynns",15271,642851
