Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
"John McMillon","MIA",2,1,0,10,0,12,9.750000774860444,3.7500002980232474,0.7500000596046495,0.21428571428571427,0.75471698,0.464285714,0.083333333,95.3456962477993,1.500000119209299,2.133917605573077,3.3331464582019397,3.761821565158509,0.11566467583179474,"John McMillon",27942,669111
"Yilber Díaz","ARI",1,1,0,7,4,28.1,6.035294388503776,3.8117648769497534,0.9529412192374384,0.2823529411764706,0.74712644,0.356321839,0.096774193,95.93330293543198,3.8117648769497534,5.072101290206594,4.472362189837396,4.750206693820058,0.11516968533396721,"Yilber Diaz",29271,700270
"Ray Kerr","ATL",1,2,0,10,2,22.1,10.880597634420687,2.820895682997956,1.6119403902845462,0.4032258064516129,0.74850299,0.328125,0.16,95.28862017463236,5.641791365995912,5.013185737046839,4.420211192955553,3.784399671182591,0.11500735580921173,"Ray Kerr",23809,678061
"Kyle Muller","OAK",0,1,0,21,0,49.1,6.567567736846505,1.8243243713462514,1.0945946228077508,0.28187919463087246,0.67193676,0.425806451,0.111111111,92.93552164082688,4.0135136169617525,3.9822024896703083,3.9570203392065046,4.0309754884636595,0.1131652444601059,"Kyle Muller",20167,666205
"Hayden Birdsong","SFG",5,6,0,16,16,72,11,5.375,1.375,0.27218934911242604,0.73363431,0.397727272,0.150684931,95.90337868537965,4.75,4.669169392325224,4.666479778289795,4.213377190153632,0.10928963869810104,"Hayden Birdsong",31635,806185
"Humberto Castellanos","ARI",0,0,1,7,0,10.1,6.0967749437855066,3.483871396448861,0,0.3142857142857143,0.64705882,0.257142857,0,90.58530495383523,5.225807094673291,5.41431511286831,3.553576600117447,5.163134133836683,0.10781653225421906,"Humberto Castellanos",21183,528748
"Phil Maton","- - -",3,3,3,71,0,64,8.43750150874284,3.3750006034971363,0.9843751760199981,0.24242424242424243,0.75498575,0.467836257,0.114754098,,3.656250653788564,4.2646172647426726,4.26022997386757,4.279487989491389,0.10687315464019775,"Phil Maton",18064,664208
"Andrew Walters","CLE",1,0,0,9,1,8.2,6.230770373485707,5.192308644571423,0,0.047619047619047616,0.83333333,0.238095238,0,95.94437711784639,0,2.70335973850453,3.51263368792789,5.7806467132118,0.10578643530607224,"Andrew Walters",33834,689958
"Prelander Berroa","CHW",1,0,0,17,0,19,12.31579194636936,6.15789597318468,0.9473686112591816,0.3170731707317073,0.83969466,0.418604651,0.1,97.6558554946192,3.315790139407136,2.2270489585480475,4.008585210520179,4.231751998717604,0.10525543242692947,"Prelander Berroa",22932,672860
"Fraser Ellard","CHW",2,3,1,25,0,24,9.75000387430345,4.500001788140054,1.1250004470350135,0.2542372881355932,0.70895522,0.451612903,0.142857142,95.19970703125,3.7500014901167114,3.856225499336536,4.249813542101289,3.9478207775442793,0.10496887564659119,"Fraser Ellard",29530,686642
"Camilo Doval","SFG",5,3,23,62,0,59,11.898306623336872,5.949153311668436,0.7627119630344149,0.3333333333333333,0.68181818,0.6,0.125,99.47867229278074,4.881356563420256,3.3213489339082174,3.7088527297809346,3.632248249517017,0.10372577607631683,"Camilo Doval",21992,666808
"Ethan Roberts","CHC",1,1,0,21,0,26.2,8.775000209212308,3.3750000804662723,1.0125000241398816,0.358974358974359,0.82010582,0.283950617,0.078947368,,3.7125000885128996,4.1704158379644465,3.916479796171189,4.608591791538585,0.10292607545852661,"Ethan Roberts",24930,681799
"Kyle Nicolas","PIT",2,2,0,51,0,54.2,9.054879101878736,5.1036591301498335,0.6585366619548172,0.31543624161073824,0.69651741,0.453947368,0.078431372,97.36713521749522,3.951219971728903,4.370348744890453,4.026235975841918,4.485609725316336,0.10188715904951096,"Kyle Nicolas",27775,693312
"Tristan Beck","SFG",0,0,0,7,1,16,7.875000469386606,2.2500001341104587,1.1250000670552294,0.2608695652173913,0.98765432,0.333333333,0.076923076,93.12252857646004,1.687500100582844,3.765095004554518,3.9789798267185716,4.810993536420987,0.10144342016428709,"Tristan Beck",21584,663941
"Julian Merryweather","CHC",1,1,0,15,0,15,8.40000106811537,5.400000686645595,0,0.375,0.63333333,0.404255319,0,96.26514902836135,6.6000008392335054,5.87882343031807,3.6998131794399773,5.413422924388174,0.09999137371778488,"Julian Merryweather",16703,657240
"Griffin Canning","LAA",6,13,0,32,31,171.2,6.815534384453598,3.460194379799519,1.6252428147543196,0.2826086956521739,0.69595262,0.407129455,0.148325358,93.70315031828704,5.190291569699278,4.75894011845421,5.257742038134959,4.751002727914869,0.09968287497758865,"Griffin Canning",19867,656288
"Kevin Herget","MIL",0,0,1,7,0,11.1,7.147059625407906,2.382353208469302,0.794117736156434,0.16666666666666666,0.92105263,0.4,0.076923076,92.79103625660211,1.588235472312868,5.277044101933857,3.5194209943593213,4.10672482033106,0.09753253310918808,"Kevin Herget",15369,643361
"Luis Contreras","HOU",0,0,0,5,0,6,9.000001430511702,3.000000476837234,0,0.3888888888888889,0.33333333,0.333333333,0,91.82793799867021,9.000001430511702,3.449516246863366,2.1664796193440505,3.9304897069847473,0.0974007174372673,"Luis Contreras",25839,664351
"Brock Stewart","MIN",0,0,0,16,0,15.2,11.48936286777769,4.595745147111075,1.1489362867777688,0.35135135135135137,0.69306931,0.358974358,0.142857142,97.2030505164195,5.1702132904999605,4.035707381060809,3.8047777153885556,3.496359664126141,0.09695982187986374,"Brock Stewart",16727,592779
"Steven Cruz","KCR",0,0,0,5,0,5.2,6.352941889251472,0,0,0.07142857142857142,1,0.428571428,0,97.99254977318549,0,1.30420250588665,1.7547149140116902,3.3556651708095657,0.09642843157052994,"Steven Cruz",23165,674444
"Elvis Peguero","MIL",7,4,2,52,0,51.1,8.240261169082547,4.733767054579335,0.7012988229006423,0.32653061224489793,0.78249337,0.573333333,0.108108108,96.81300354003906,2.98051999732773,4.085513934162539,4.043103306915598,4.119940548100033,0.09495788812637329,"Elvis Peguero",21652,665625
"James McArthur","KCR",5,7,18,57,0,56.2,7.782353814333053,2.223529661238015,1.2705883778502944,0.3468208092485549,0.66395664,0.533333333,0.166666666,94.78899619020062,4.923529964169891,4.411593658481019,4.172362244087945,3.6178281259647087,0.08969410508871078,"James McArthur",21527,663704
"Clayton Beeter","NYY",0,0,0,3,0,3.2,12.272729400761241,2.454545880152248,0,0.4444444444444444,0.6,0.333333333,0,95.03036678538604,4.909091760304496,3.5468192467628015,1.2573885381713799,2.4944865395871965,0.08838222920894623,"Clayton Beeter",27494,690925
"Ronny Henriquez","MIN",1,1,0,16,1,19.1,6.982759768841146,2.3275865896137153,0.9310346358454862,0.3103448275862069,0.78512397,0.533333333,0.125,95.69659898546007,3.2586212254592017,5.208938822378411,4.045790267699421,3.9522799678177982,0.08718145824968815,"Ronny Henriquez",24094,678692
"Will Warren","NYY",0,3,0,6,5,22.2,11.514706205331752,3.9705883466661214,1.9852941733330607,0.4307692307692308,0.45945946,0.36231884,0.172413793,93.68538731166295,10.323529701331916,4.466627916662318,4.9311857101414045,3.998019968397728,0.08575562760233879,"Will Warren",30182,701542
"Chase Shugart","BOS",0,0,1,6,0,8.2,8.307693831314277,3.1153851867428535,1.0384617289142846,0.2916666666666667,0.72916667,0.28,0.071428571,96.13310102982955,4.153846915657138,3.484123130769261,3.8587875975659847,4.801262888157938,0.08390051871538162,"Chase Shugart",21544,663767
"Brent Honeywell","- - -",1,1,1,20,1,37.2,4.300885137240871,2.6283186949805324,0.7168141895401452,0.25217391304347825,0.80882353,0.422413793,0.069767441,94.7176917904713,2.6283186949805324,4.97296213994156,4.28152407313002,4.972223964246256,0.08327270392328501,"Brent Honeywell",16466,641703
"Joel Kuhnel","- - -",0,0,0,6,0,10,4.5,0,0.9,0.21875,0.52631579,0.484848484,0.066666666,94.73049263332202,4.5,3.6514640393510325,3.766479778289795,4.734492387622595,0.0825690277852118,"Joel Kuhnel",19995,669270
"Chad Green","TOR",4,6,17,53,0,53.1,7.762500740289759,2.362500225305579,1.350000128746045,0.2357142857142857,0.80786026,0.371621621,0.108108108,95.48618861607143,3.206250305771857,3.8732799590163762,4.291479885578166,4.439391563316963,0.08168237656354904,"Chad Green",15552,643338
"Justin Sterner","TBR",0,0,0,2,0,4,9,2.25,0,0.35714285714285715,0.66666667,0.428571428,0,93.62527391387195,2.25,1.1969395772461944,1.916479778289795,4.562494489178062,0.08120645582675934,"Justin Sterner",27694,686993
"Alex Lange","DET",0,3,2,21,0,18.2,10.125002413988689,8.196430525609891,0,0.32,0.54285714,0.458333333,0,96.6325046705163,4.339286748852295,4.971713590395861,3.9700513984476276,5.185058443127595,0.08033253997564316,"Alex Lange",19883,656638
"Daniel Palencia","CHC",0,1,1,10,0,14.2,9.818182243788556,7.363636682841418,0,0.35,0.59259259,0.55,0,98.53504702919408,6.136363902367847,4.653426311840683,3.6437525262517387,4.880850366787286,0.08007344603538513,"Daniel Palencia",27914,694037
"Vinny Nittoli","- - -",0,1,0,9,0,12,6.000000476837196,1.500000119209299,0.7500000596046495,0.2571428571428571,0.94339623,0.333333333,0.055555555,,1.500000119209299,3.414894700364043,3.4164797981580115,4.601159168307335,0.07964593544602394,"Vinny Nittoli",16754,657697
"Scott Alexander","OAK",1,3,0,45,0,38.2,7.21551913965663,3.4913802288661113,0.6982760457732222,0.25688073394495414,0.77625571,0.6,0.111111111,,2.5603455011684817,4.038864156506156,3.890617899832396,3.9377961958991072,0.07937036454677582,"Scott Alexander",10591,518397
"Jimmy Herget","ATL",0,1,0,8,0,12.1,10.945946228077508,2.1891892456155015,1.459459497077001,0.34375,0.75757576,0.264705882,0.105263157,92.30914713541667,4.378378491231003,2.9974068382211763,3.571885194144518,3.793087339160767,0.07780291885137558,"Jimmy Herget",17556,623474
"José Ruiz","PHI",5,1,1,52,0,51,9.17647127461686,3.0000002243939736,1.411764811479517,0.30935251798561153,0.79584775,0.452054794,0.16,96.44954563284519,3.705882630133732,4.237534517541332,4.225303386899433,3.6684488415437824,0.07569360733032227,"Jose Ruiz",14552,614179
"Luke Little","CHC",3,1,0,30,1,26,9.692310536402346,6.230771059115794,0.3461539477286552,0.2413793103448276,0.73033708,0.724137931,0.076923076,96.11241198497213,3.461539477286552,3.5448098804750625,4.051095422485247,4.307099700717629,0.0745885968208313,"Luke Little",28036,681432
"Tommy Nance","TOR",0,3,0,20,0,22,7.772727946604637,3.6818185010232494,0.8181818891162776,0.25806451612903225,0.63492063,0.523809523,0.117647058,94.06256103515625,4.090909445581388,4.463783714689732,3.9846616674060726,3.9712136165025096,0.07199045270681381,"Tommy Nance",19178,667297
"Kolby Allard","PHI",2,0,0,7,4,27,7.666666666666667,2.6666666666666665,1.6666666666666667,0.35802469135802467,0.77142857,0.453488372,0.142857142,90.13038488700565,5,4.165019145687318,4.759072370882388,4.3116758604292515,0.06539485789835453,"Kolby Allard",18694,663465
"Nabil Crismatt","LAD",1,1,0,5,0,7,7.714285714285714,0,1.2857142857142858,0.3157894736842105,0.71428571,0.45,0.166666666,90.9429867393092,2.5714285714285716,5.481301086030033,3.309336921146938,2.7482012693371094,0.06269049644470215,"Nabil Crismatt",17732,622503
"Jake Woodford","- - -",0,6,0,9,7,35,6.685714467885548,2.314285777344997,1.5428571848966648,0.34146341463414637,0.44573643,0.3515625,0.125,92.03505770365398,7.971428788632768,5.647676901788786,4.937908397985966,4.78294849372506,0.06253285706043243,"Jake Woodford",18674,663765
"Grant Holman","OAK",1,1,0,18,0,15.2,9.191491972758671,5.170214234676752,0.5744682482974169,0.34782608695652173,0.7421875,0.44680851,0.0625,94.4740234375,4.021277738081919,3.3711641369625993,3.8686076373199714,4.582999404060582,0.06244293227791786,"Grant Holman",30002,680880
"José Suarez","LAA",1,2,1,22,3,52.1,9.630574535398056,4.643312722424063,1.203821816924757,0.3424657534246575,0.63938619,0.405228758,0.125,93.15125087236352,6.019109084623786,4.826293737601366,4.542276140489518,4.421367922072436,0.0622723288834095,"Jose Suarez",19911,660761
"Justin Topa","MIN",0,0,0,3,0,2.1,7.714286765273879,0,0,0.16666666666666666,1,0.5,0,,0,1.0636703841605823,1.4521938304511552,2.748201212351177,0.06193465366959572,"Justin Topa",15145,623437
"Yosver Zulueta","CIN",0,0,0,12,0,16.1,11.020409021214778,3.8571431574251727,1.1020409021214779,0.3333333333333333,0.64356436,0.634146341,0.2,95.93956580528847,4.959184059546651,3.3621691870195325,3.7787247239128385,3.112607369741817,0.059607602655887604,"Yosver Zulueta",27765,691172
"Scott Blewett","MIN",1,1,0,12,0,20.1,7.967214360348804,3.5409841601550243,0.8852460400387561,0.26785714285714285,0.90517241,0.413793103,0.105263157,93.60266676682693,1.7704920800775121,3.8404567410121433,4.002545482770842,4.136717293167703,0.05662441998720169,"Scott Blewett",16427,656240
"Tommy Kahnle","NYY",0,2,1,50,0,42.2,9.703127313405828,4.00781345553719,1.054687751457155,0.2336448598130841,0.79545455,0.585585585,0.166666666,94.03273122902685,2.10937550291431,3.2869059084446843,4.010229979455519,3.5499232803346,0.05636248737573624,"Tommy Kahnle",11384,592454
"Richard Lovelady","- - -",3,6,2,35,0,34.1,6.815535179574915,2.8834956528970794,0.786407905335567,0.29523809523809524,0.67757009,0.509433962,0.09090909,92.52760118541151,4.4563114635682135,4.482130359053552,3.92376146490923,4.241128823808276,0.05624569207429886,"Richard Lovelady",19337,663992
"Peter Strzelecki","CLE",0,0,0,10,0,11.2,6.942858656280225,2.314286218760075,0.7714287395866917,0.30303030303030304,0.88235294,0.411764705,0.1,92.3494384765625,2.314286218760075,4.802451191747599,3.766479909079444,3.9482014397389085,0.05424331873655319,"Peter Strzelecki",21367,657265
"Nick Ramirez","LAD",0,0,0,8,0,13.1,3.3750000804662723,4.725000112652781,0,0.35294117647058826,0.56,0.509803921,0,90.38600158691406,6.07500014483929,7.8491087531174095,3.9914797979593284,5.579088662343834,0.05347235128283501,"Nick Ramirez",12575,598286
"Nick Vespi","BAL",0,0,0,11,0,12.1,6.567567736846505,2.1891892456155015,0.7297297485385005,0.25,0.77586207,0.459459459,0.083333333,89.38332112630208,2.918918994154002,3.8238811504121335,3.4908041109735737,3.907893381831804,0.05315890535712242,"Nick Vespi",21093,663989
"Robbie Ray","SFG",3,2,0,7,7,30.2,12.619566263909237,4.402174278107873,1.7608697112431495,0.23728813559322035,0.76687117,0.28125,0.176470588,94.33300125838926,4.695652563315065,3.7628381943902003,4.959958187889299,4.092837001139525,0.051781922578811646,"Robbie Ray",11486,592662
"Ricky Vanasco","- - -",1,0,0,4,0,4,2.25,0,0,0.21428571428571427,0,0.642857142,0,94.99277750651042,6.75,4.154412003611784,2.666479778289795,3.4224839814007284,0.04995678924024105,"Ricky Vanasco",23391,676568
"Brett de Geus","- - -",0,2,0,13,0,11.1,5.558824620857585,3.1764712119186203,0,0.3684210526315789,0.52380952,0.54054054,0,98.11990356445312,7.147060226816895,4.800188807106339,3.784126958385082,4.584602154142201,0.04979386022023391,"Brett de Geus",23592,676969
"Max Lazar","PHI",0,0,0,11,0,13.2,5.926830371173835,1.3170734158164077,1.3170734158164077,0.2682926829268293,0.6557377,0.428571428,0.166666666,93.5752734375,4.609756955357427,4.634786559589065,4.1908702128136675,3.616048218629361,0.04696638137102127,"Max Lazar",23426,676661
"José Marte","LAA",0,0,0,14,0,19.1,6.5172424509184035,4.655173179227431,0.4655173179227431,0.24074074074074073,0.80508475,0.563636363,0.066666666,96.75828071489725,2.3275865896137153,4.41719040808125,4.097514414135281,4.5982106737041715,0.046734318137168884,"Jose Marte",21761,665896
"Xzavion Curry","- - -",2,2,0,16,5,42.2,5.906250484054948,1.476562621013737,1.6875001383014137,0.23255813953488372,0.65088757,0.233576642,0.105263157,92.11919856976859,4.6406253803288875,5.022311374931287,4.78366741082865,5.039432405372924,0.04602695629000664,"Xzavion Curry",25595,675540
"Steven Matz","STL",1,2,0,12,7,44.1,6.699248312448152,3.0451128692946146,1.4210526723374868,0.3157894736842105,0.67615658,0.401459854,0.142857142,,5.0751881154910246,4.590897992326016,4.880765541744541,4.499301137680204,0.04486725851893425,"Steven Matz",13361,571927
"Shaun Anderson","- - -",0,2,0,6,2,16.1,5.510204510607389,0.5510204510607389,1.653061353182217,0.44285714285714284,0.53459119,0.347222222,0.111111111,91.35446909311655,8.265306765911085,6.5822627900114785,4.697092142347403,4.80877951642954,0.04485619440674782,"Shaun Anderson",19453,641312
"Héctor Neris","- - -",10,5,18,62,0,59.1,9.707866000731908,4.2471913753202095,1.2134832500914885,0.2974683544303797,0.73170732,0.4,0.119402985,93.1996174291237,4.095505969058774,4.211544062818939,4.278839424206993,4.233410710484566,0.043525613844394684,"Hector Neris",11804,593576
"Jackson Jobe","DET",0,0,0,2,0,4,4.5,2.25,0,0.07692307692307693,1,0.416666666,0,97.07987015335648,0,2.4499744185682455,2.916479778289795,4.806490286067128,0.041694916784763336,"Jackson Jobe",30203,695549
"Scott Barlow","CLE",3,3,2,63,0,55,11.12727581434099,5.0727286800672164,0.981818454206558,0.2878787878787879,0.73654391,0.471014492,0.139534883,91.61439165609137,4.2545466348950844,4.128962073735813,4.021025469914021,3.7849592492859414,0.04117044433951378,"Scott Barlow",14993,605130
"Jordan Lyles","KCR",0,0,0,5,0,5,5.4,3.6,0,0.14285714285714285,1,0.428571428,0,90.81219803659539,0,4.293668968815943,3.166479778289795,5.585693228244782,0.04110986739397049,"Jordan Lyles",7593,543475
"Kyle Tyler","MIA",0,2,0,8,7,31.2,7.105263728514318,5.115789884530309,1.136842196562291,0.35106382978723405,0.73412698,0.5,0.142857142,,5.400000433670882,6.20793830561143,5.029637822655772,4.724466283649064,0.039998505264520645,"Kyle Tyler",22092,667725
"Josh Walker","NYM",0,0,0,10,0,12.1,8.027028475302602,4.378379168346874,0.7297298613911456,0.32432432432432434,0.68181818,0.47368421,0.071428571,94.42600866866438,5.108109029738019,4.0962075101600846,3.896209639680941,4.558489571640776,0.0397505983710289,"Josh Walker",23617,677020
"Colin Selby","- - -",0,0,0,5,0,7,6.4285723043948995,5.14285784351592,0,0.16666666666666666,0.625,0.611111111,0,95.1881595734627,2.57142892175796,3.3036739687727823,3.880765589889229,4.74477051115591,0.03961554169654846,"Colin Selby",24986,681882
"Alek Manoah","TOR",1,2,0,5,5,24.1,9.616438858682233,2.958904264209918,1.8493151651311988,0.2,0.59090909,0.353846153,0.185185185,93.2358443233945,3.6986303302623975,4.0675633384005465,5.180178513654878,4.186653542613429,0.039047300815582275,"Alek Manoah",26410,666201
"José Quijada","LAA",2,2,0,22,0,19.1,11.172415630145835,7.913794404686633,0.4655173179227431,0.275,0.74324324,0.2,0.045454545,93.98739743365921,3.2586212254592017,4.97525313903597,4.304410999878723,5.352558668957315,0.038644466549158096,"Jose Quijada",19200,650671
"Enrique Hernández","LAD",0,0,0,4,0,4.1,0,0,0,0.2777777777777778,0.6,0.111111111,0,51.883626302083336,4.153846458570514,7.512246952640072,3.166479778289795,5.60895507521173,0.038158778101205826,"Enrique Hernandez",10472,571771
"David Buchanan","CIN",0,0,0,1,0,3.1,2.70000025749209,5.40000051498418,0,0.18181818181818182,0.75,0.272727272,0,,2.70000025749209,3.667157368960658,4.366479892730725,7.541697848609026,0.03733590990304947,"David Buchanan",11176,571527
"José Ureña","TEX",5,8,1,33,9,109,5.779817120594108,3.2201838243310026,1.0733946081103343,0.27299703264094954,0.74730354,0.501440922,0.117117117,96.55922564338235,3.7981655363904134,4.404389297064579,4.616021214883237,4.605314177893282,0.03703434392809868,"Jose Urena",11589,570632
"Tyler Duffey","KCR",1,0,0,9,0,9,10.0000031789154,8.000002543132318,0,0.30434782608695654,0.6875,0.304347826,0,91.09365787146227,5.0000015894577,5.405100895231046,3.9442578033165483,5.79226866505455,0.03647882863879204,"Tyler Duffey",13758,608648
"Kenta Maeda","DET",3,7,0,29,17,112.1,7.691395268197066,2.4836797220219693,1.7626114156284944,0.3081570996978852,0.61919505,0.363636363,0.141935483,90.94767141124429,6.089021253989345,4.362960629196611,4.964699505345128,4.505007803915084,0.03295554220676422,"Kenta Maeda",18498,628317
"Will Klein","- - -",1,0,0,8,0,7.1,8.590910580532869,7.363637640456744,0,0.48,0.5,0.375,0,97.0912203501506,11.045456460685116,7.68470394718383,3.7119344183236276,5.567581420447352,0.03206360340118408,"Will Klein",27787,694361
"Nick Pratto","KCR",0,0,0,1,0,1,9,0,0,0.3333333333333333,1,0.333333333,0,78.68641764322916,0,2.590274909570445,1.166479778289795,2.6784881845116617,0.029633302241563797,"Nick Pratto",22117,668472
"Carson Spiers","CIN",5,7,0,22,10,90.2,7.941177027448277,2.6801472467637937,1.9852942568620693,0.33093525179856115,0.73275862,0.350340136,0.152671755,92.37394766971983,5.459559206370691,4.821141045992222,5.328244635761826,4.6452273218562095,0.029397577047348022,"Carson Spiers",27685,686730
"Dakota Hudson","COL",2,12,0,18,18,89,4.955056604540244,5.056180208714535,1.1123596459171978,0.3044982698961938,0.63492063,0.523489932,0.125,90.18636976522842,6.168539854631733,5.9981236690490185,5.526030542356578,5.414308507470654,0.02921944484114647,"Dakota Hudson",19206,641712
"Austin Davis","SDP",0,0,0,7,0,7,7.714286765273879,6.4285723043948995,0,0.3,0.38461538,0.47368421,0,,9.00000122615286,3.824017592830903,4.452194239168776,5.748201621068798,0.02888784185051918,"Austin Davis",17117,656354
"Daniel Lynch IV","KCR",2,0,1,16,3,43.1,8.100000594212503,2.9076925209993596,1.2461539375711541,0.2072072072072072,0.77720207,0.461538461,0.122448979,92.97948306074767,3.323077166856411,3.782905019832799,4.412633715860949,4.3223662916590815,0.028689071536064148,"Daniel Lynch IV",21537,663738
"Nick Avila","SFG",1,0,0,8,0,11.2,10.800000588553324,2.314285840404284,1.5428572269361893,0.4166666666666667,0.46511628,0.243243243,0.125,94.99170547876602,8.485714748149041,7.659866116079898,3.766479810987202,3.611519902503974,0.026663120836019516,"Nick Avila",25667,687014
"Diego Castillo","MIN",0,0,0,7,0,10,5.40000051498418,7.2000006866455735,0,0.27586206896551724,0.8125,0.517241379,0,96.71319986979167,2.70000025749209,3.9216670946429746,4.366479892730724,6.18089015323261,0.026058074086904526,"Diego Castillo",17496,650895
"Caleb Boushley","MIN",0,0,0,2,0,4,2.25,4.5,0,0.35294117647058826,0.75,0.411764705,0,92.54239654541016,4.5,6.979161813847859,4.166479778289795,6.812494489178062,0.02480240911245346,"Caleb Boushley",19736,676961
"Dylan Dodd","ATL",0,0,0,1,0,2,9,4.5,0,0.6666666666666666,0.6,0.5,0,93.49198695591518,9,4.1816974932138,2.666479778289795,3.4224839814007284,0.024498287588357925,"Dylan Dodd",29928,689266
"Gavin Hollowell","CHC",0,0,0,1,0,1.1,6.750001609325793,0,0,0.4,1,1,0,94.226318359375,0,1.4926967878779636,1.6664794206618412,1.6664794206618412,0.021689239889383316,"Gavin Hollowell",25427,668970
"Leo Rivas","SEA",0,0,0,2,0,2,0,0,0,0.2222222222222222,0.5,0.222222222,0,46.37631530761719,0,6.485025946668349,3.166479778289795,7.702504996955395,0.02142481878399849,"Leo Rivas",21009,660844
"Forrest Whitley","HOU",0,0,0,3,0,3.1,13.500005149843274,8.100003089905965,0,0.45454545454545453,0.77777778,0.454545454,0,97.53717719184027,0,6.0679485538646105,3.7664800071717184,4.67368539697623,0.020107874646782875,"Forrest Whitley",19586,666215
"Marc Church","TEX",0,0,0,1,0,1,9,0,0,0.3333333333333333,1,0.333333333,0,96.6734619140625,0,4.1429379445172865,1.166479778289795,2.6784881845116617,0.01836901716887951,"Marc Church",26353,687847
"Tyler Heineman","TOR",0,0,0,1,0,1,0,0,0,0.25,1,0.25,0,59.11330032348633,0,2.285432720368834,3.166479778289795,4.678488184511662,0.017542365938425064,"Tyler Heineman",13897,623168
"Ian Gibaut","CIN",0,0,0,2,0,2,4.5,4.5,0,0.375,0.75,0.125,0,93.68226533777573,4.5,17.33715703679825,3.666479778289795,5.934492387622595,0.016853881999850273,"Ian Gibaut",17871,664139
"Jacob Barnes","WSN",8,3,0,63,0,66,7.500001733953703,2.7272733578013466,1.3636366789006733,0.296875,0.69863014,0.376237623,0.129870129,95.46886882129277,4.363637372482155,4.885627057320803,4.378601270645949,4.172914060654222,0.016577627509832382,"Jacob Barnes",12323,606930
"Kyle Farmer","MIN",0,0,0,3,0,4,0,2.25,0,0.3888888888888889,0.625,0.611111111,0,41.35568907202744,6.75,5.849859119321473,3.916479778289795,5.806490286067128,0.016527002677321434,"Kyle Farmer",14813,571657
"Donovan Walton","SFG",0,0,0,1,0,1,0,0,0,0.4,1,0.2,0,,0,1.6143297178990774,3.166479778289795,7.702504996955395,0.01643300987780094,"Donovan Walton",19314,622268
"J.B. Bukauskas","MIL",0,0,0,6,0,6,9.000002861023859,1.5000004768373099,1.5000004768373099,0.14285714285714285,1,0.466666666,0.2,,1.5000004768373099,7.170163815114796,3.8331466568841552,2.9264867071829412,0.0162214208394289,"J.B. Bukauskas",20491,656266
"Adam Kloffenstein","STL",0,0,0,1,0,1,0,0,0,0,1,0.333333333,0,,0,1.6385417116438048,3.166479778289795,6.190496590733528,0.016197938472032547,"Adam Kloffenstein",24493,680572
"Austin Adams","OAK",1,2,0,56,0,41.1,11.540326130875043,5.00806605679483,0.8709680098773618,0.3469387755102041,0.78947368,0.366336633,0.102564102,93.60516906415344,3.919356044448128,3.9981214305318344,4.472931793105837,4.64152042180829,0.016170818358659744,"Austin Adams",13801,613534
"Ryan Yarbrough","- - -",5,2,1,44,0,98.2,5.929054550723187,2.918919163432953,1.0033784624300777,0.21223021582733814,0.79107505,0.407801418,0.101851851,86.80164761673151,3.192567835004793,4.254364604995161,4.636074495990414,4.841786417330351,0.015761226415634155,"Ryan Yarbrough",16502,642232
"Chasen Shreve","COL",0,0,0,1,0,1,0,0,0,0.25,1,1,0,89.29976399739583,0,7.53775646520876,3.166479778289795,3.166479778289795,0.01566561497747898,"Chasen Shreve",10855,592741
"Orlando Ribalta","WSN",0,0,0,4,0,3.1,8.100003089905965,5.400002059937309,0,0.5882352941176471,0.61538462,0.294117647,0,95.9581271701389,13.500005149843274,6.155002556172156,4.06648012161268,6.334493596123959,0.014415076933801174,"Orlando Ribalta",26247,687377
"Tyler Fitzgerald","SFG",0,0,0,3,0,3,0,0,0,0.42857142857142855,0.5,0.214285714,0,59.225490993923614,9,4.2659045307017625,3.1664797782897955,6.694499392807485,0.014177510514855385,"Tyler Fitzgerald",26208,666149
"Phil Bickford","NYY",0,0,0,8,0,8.1,6.4800017303471416,1.0800002883911903,1.0800002883911903,0.3,0.28301887,0.413793103,0.083333333,93.2606677039195,8.640002307129523,2.745415905958032,4.006480002594055,4.623772272388361,0.014031006023287773,"Phil Bickford",18519,641360
"Isaac Mattson","PIT",0,0,0,3,0,5.1,10.125000603497064,8.43750050291422,0,0.09090909090909091,0.57142857,0.545454545,0,93.98570033482143,5.062500301748532,5.489907545621065,4.291479845345025,5.14198462453886,0.013106042519211769,"Isaac Mattson",20385,676755
"Adam Oller","MIA",2,4,0,8,8,42.1,7.653543536975997,4.677165494818665,1.4881890210786661,0.29508196721311475,0.73426573,0.390625,0.120689655,93.97574646832192,5.314960789566665,4.574995599578604,5.316086142070091,5.238050412817509,0.012635530903935432,"Adam Oller",20132,670124
"Spencer Strider","ATL",0,0,0,2,2,9,12,5,2,0.34782608695652173,0.6557377,0.4,0.181818181,96.99991414835165,7,4.188773356600146,5.0553686671786835,4.014490052560966,0.012423278763890266,"Spencer Strider",27498,675911
"Josh Maciejewski","NYY",0,0,0,4,0,7,9,2.5714285714285716,1.2857142857142858,0.17647058823529413,0.86956522,0.555555555,0.25,90.75949928977273,2.5714285714285716,3.827308763046711,3.8807654925755095,2.887627438988005,0.0118892015889287,"Josh Maciejewski",21310,656671
